unit_id,tm_id,PLT_CN,county,owner_class,owner_name,OWN_CODE,forest_branch,FORTYPCD,ForTypName,acres,stand_age,prescription,template,entry_years,n_entries,first_entry_year,last_entry_year,cuts,regen_slot,collapsed_to_no_management,notes,params
TM59428_Hamilton_O3,59428,533665395126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,7.561424672895258,36.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM59428_Hamilton_O3,59428,533665395126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,7.561424672895258,36.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM59428_Hamilton_O3,59428,533665395126144,Hamilton,private_family,Family Forest,3,pine,142,Slash pine,7.561424672895258,36.0,no_management,no_management,,0,,,False,,False,,
TM48592_Hamilton_O7,48592,448940348489998,Hamilton,state,State,7,hardwood,520,Mixed upland hardwoods,7.561424672895258,75.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM48592_Hamilton_O7,48592,448940348489998,Hamilton,state,State,7,hardwood,520,Mixed upland hardwoods,7.561424672895258,75.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM48592_Hamilton_O7,48592,448940348489998,Hamilton,state,State,7,hardwood,520,Mixed upland hardwoods,7.561424672895258,75.0,no_management,no_management,,0,,,False,,False,,
TM67508_Baker_O3,67508,718604470290487,Baker,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.561424672895258,10.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67508_Baker_O3,67508,718604470290487,Baker,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.561424672895258,10.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67508_Baker_O3,67508,718604470290487,Baker,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.561424672895258,10.0,no_management,no_management,,0,,,False,,False,,
TM67458_Columbia_O8,67458,718604225290487,Columbia,local,Local,8,hardwood,520,Mixed upland hardwoods,7.561424672895258,8.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67458_Columbia_O8,67458,718604225290487,Columbia,local,Local,8,hardwood,520,Mixed upland hardwoods,7.561424672895258,8.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67458_Columbia_O8,67458,718604225290487,Columbia,local,Local,8,hardwood,520,Mixed upland hardwoods,7.561424672895258,8.0,no_management,no_management,,0,,,False,,False,,
TM67375_Baker_O4,67375,718603858290487,Baker,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,7.561424672895258,103.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM67375_Baker_O4,67375,718603858290487,Baker,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,7.561424672895258,103.0,no_management,no_management,,0,,,False,,False,unrefined,
TM48479_Columbia_O4,48479,448939747489998,Columbia,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,7.561424672895258,20.0,hardwood_clearcut_regen,clearcut,2052,1,2052.0,2052.0,True,hardwood_regen,False,unrefined,year=2052
TM48479_Columbia_O4,48479,448939747489998,Columbia,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,7.561424672895258,20.0,no_management,no_management,,0,,,False,,False,unrefined,
TM36897_Suwannee_O7,36897,289515725489998,Suwannee,state,State,7,other,406,Loblolly pine / hardwood,7.561424672895258,37.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36897_Suwannee_O7,36897,289515725489998,Suwannee,state,State,7,other,406,Loblolly pine / hardwood,7.561424672895258,37.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36897_Suwannee_O7,36897,289515725489998,Suwannee,state,State,7,other,406,Loblolly pine / hardwood,7.561424672895258,37.0,no_management,no_management,,0,,,False,,False,,
TM64376_Columbia_O7,64376,638334315126144,Columbia,state,State,7,pine,161,Loblolly pine,7.561424672895258,22.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM64376_Columbia_O7,64376,638334315126144,Columbia,state,State,7,pine,161,Loblolly pine,7.561424672895258,22.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM64376_Columbia_O7,64376,638334315126144,Columbia,state,State,7,pine,161,Loblolly pine,7.561424672895258,22.0,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,,clearcut_year=2037;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM64376_Columbia_O7,64376,638334315126144,Columbia,state,State,7,pine,161,Loblolly pine,7.561424672895258,22.0,no_management,no_management,,0,,,False,,False,,
TM67205_Union_O3,67205,718562044290487,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,4.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67205_Union_O3,67205,718562044290487,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,4.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67205_Union_O3,67205,718562044290487,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,4.0,pine_plantation_long_rotation,plantation_rotation,2037;2057,2,2037.0,2057.0,True,planted_pine_regen,False,,clearcut_year=2057;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2037
TM67205_Union_O3,67205,718562044290487,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,4.0,no_management,no_management,,0,,,False,,False,,
TM64376_Union_O3,64376,638334315126144,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,22.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64376_Union_O3,64376,638334315126144,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,22.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64376_Union_O3,64376,638334315126144,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,22.0,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,,clearcut_year=2037;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM64376_Union_O3,64376,638334315126144,Union,private_family,Family Forest,3,pine,161,Loblolly pine,7.561424672895258,22.0,no_management,no_management,,0,,,False,,False,,
TM64218_Columbia_O4,64218,635664902126144,Columbia,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,7.33902982957481,55.0,pine_plantation_short_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM64218_Columbia_O4,64218,635664902126144,Columbia,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,7.33902982957481,55.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM64218_Columbia_O4,64218,635664902126144,Columbia,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,7.33902982957481,55.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67275_Columbia_O4,67275,718562342290487,Columbia,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,7.33902982957481,70.0,pine_plantation_short_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM67275_Columbia_O4,67275,718562342290487,Columbia,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,7.33902982957481,70.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM67275_Columbia_O4,67275,718562342290487,Columbia,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,7.33902982957481,70.0,no_management,no_management,,0,,,False,,False,unrefined,
TM36821_Baker_O6,36821,289515327489998,Baker,federal,Federal,6,hardwood,609,Baldcypress / pondcypress,7.33902982957481,37.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36821_Baker_O6,36821,289515327489998,Baker,federal,Federal,6,hardwood,609,Baldcypress / pondcypress,7.33902982957481,37.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36821_Baker_O6,36821,289515327489998,Baker,federal,Federal,6,hardwood,609,Baldcypress / pondcypress,7.33902982957481,37.0,no_management,no_management,,0,,,False,,False,,
TM36961_Columbia_O6,36961,289516222489998,Columbia,federal,Federal,6,pine,161,Loblolly pine,7.33902982957481,36.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36961_Columbia_O6,36961,289516222489998,Columbia,federal,Federal,6,pine,161,Loblolly pine,7.33902982957481,36.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36961_Columbia_O6,36961,289516222489998,Columbia,federal,Federal,6,pine,161,Loblolly pine,7.33902982957481,36.0,no_management,no_management,,0,,,False,,False,,
TM59875_Columbia_O3,59875,545869488126144,Columbia,private_family,Family Forest,3,hardwood,517,Elm / ash / black locust,7.33902982957481,15.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM59875_Columbia_O3,59875,545869488126144,Columbia,private_family,Family Forest,3,hardwood,517,Elm / ash / black locust,7.33902982957481,15.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM59875_Columbia_O3,59875,545869488126144,Columbia,private_family,Family Forest,3,hardwood,517,Elm / ash / black locust,7.33902982957481,15.0,no_management,no_management,,0,,,False,,False,,
TM48479_Hamilton_O3,48479,448939747489998,Hamilton,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,7.33902982957481,20.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM48479_Hamilton_O3,48479,448939747489998,Hamilton,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,7.33902982957481,20.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM48479_Hamilton_O3,48479,448939747489998,Hamilton,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,7.33902982957481,20.0,no_management,no_management,,0,,,False,,False,,
TM35220_Hamilton_O6,35220,259083023010854,Hamilton,federal,Federal,6,other,407,Slash pine / hardwood,7.33902982957481,30.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM35220_Hamilton_O6,35220,259083023010854,Hamilton,federal,Federal,6,other,407,Slash pine / hardwood,7.33902982957481,30.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM35220_Hamilton_O6,35220,259083023010854,Hamilton,federal,Federal,6,other,407,Slash pine / hardwood,7.33902982957481,30.0,no_management,no_management,,0,,,False,,False,,
TM67427_Baker_O4,67427,718604085290487,Baker,private_industrial,Corporate/Other Private,4,hardwood,602,Sweetgum / Nuttall oak / willow oak,7.33902982957481,30.0,hardwood_clearcut_regen,clearcut,2042,1,2042.0,2042.0,True,hardwood_regen,False,unrefined,year=2042
TM67427_Baker_O4,67427,718604085290487,Baker,private_industrial,Corporate/Other Private,4,hardwood,602,Sweetgum / Nuttall oak / willow oak,7.33902982957481,30.0,no_management,no_management,,0,,,False,,False,unrefined,
TM53774_Baker_O8,53774,484311003489998,Baker,local,Local,8,hardwood,995,Other exotic hardwoods,7.33902982957481,30.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM53774_Baker_O8,53774,484311003489998,Baker,local,Local,8,hardwood,995,Other exotic hardwoods,7.33902982957481,30.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM53774_Baker_O8,53774,484311003489998,Baker,local,Local,8,hardwood,995,Other exotic hardwoods,7.33902982957481,30.0,no_management,no_management,,0,,,False,,False,,
TM36965_Hamilton_O6,36965,289516230489998,Hamilton,federal,Federal,6,hardwood,520,Mixed upland hardwoods,7.33902982957481,33.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36965_Hamilton_O6,36965,289516230489998,Hamilton,federal,Federal,6,hardwood,520,Mixed upland hardwoods,7.33902982957481,33.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36965_Hamilton_O6,36965,289516230489998,Hamilton,federal,Federal,6,hardwood,520,Mixed upland hardwoods,7.33902982957481,33.0,no_management,no_management,,0,,,False,,False,,
TM16564_Suwannee_O3,16564,61354193010478,Suwannee,private_family,Family Forest,3,pine,161,Loblolly pine,7.33902982957481,24.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM16564_Suwannee_O3,16564,61354193010478,Suwannee,private_family,Family Forest,3,pine,161,Loblolly pine,7.33902982957481,24.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM16564_Suwannee_O3,16564,61354193010478,Suwannee,private_family,Family Forest,3,pine,161,Loblolly pine,7.33902982957481,24.0,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,,clearcut_year=2037;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM16564_Suwannee_O3,16564,61354193010478,Suwannee,private_family,Family Forest,3,pine,161,Loblolly pine,7.33902982957481,24.0,no_management,no_management,,0,,,False,,False,,
TM50202_Suwannee_O3,50202,451136963489998,Suwannee,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.33902982957481,21.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM50202_Suwannee_O3,50202,451136963489998,Suwannee,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.33902982957481,21.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM50202_Suwannee_O3,50202,451136963489998,Suwannee,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.33902982957481,21.0,no_management,no_management,,0,,,False,,False,,
TM67279_Hamilton_O7,67279,718562372290487,Hamilton,state,State,7,pine,142,Slash pine,7.33902982957481,42.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67279_Hamilton_O7,67279,718562372290487,Hamilton,state,State,7,pine,142,Slash pine,7.33902982957481,42.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67279_Hamilton_O7,67279,718562372290487,Hamilton,state,State,7,pine,142,Slash pine,7.33902982957481,42.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM67279_Hamilton_O7,67279,718562372290487,Hamilton,state,State,7,pine,142,Slash pine,7.33902982957481,42.0,no_management,no_management,,0,,,False,,False,,
TM67014_Hamilton_O7,67014,718561374290487,Hamilton,state,State,7,pine,161,Loblolly pine,7.33902982957481,29.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67014_Hamilton_O7,67014,718561374290487,Hamilton,state,State,7,pine,161,Loblolly pine,7.33902982957481,29.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67014_Hamilton_O7,67014,718561374290487,Hamilton,state,State,7,pine,161,Loblolly pine,7.33902982957481,29.0,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,2027.0,2032.0,True,planted_pine_regen,False,,clearcut_year=2032;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM67014_Hamilton_O7,67014,718561374290487,Hamilton,state,State,7,pine,161,Loblolly pine,7.33902982957481,29.0,no_management,no_management,,0,,,False,,False,,
TM35378_Hamilton_O7,35378,259178355010854,Hamilton,state,State,7,hardwood,520,Mixed upland hardwoods,7.33902982957481,28.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM35378_Hamilton_O7,35378,259178355010854,Hamilton,state,State,7,hardwood,520,Mixed upland hardwoods,7.33902982957481,28.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM35378_Hamilton_O7,35378,259178355010854,Hamilton,state,State,7,hardwood,520,Mixed upland hardwoods,7.33902982957481,28.0,no_management,no_management,,0,,,False,,False,,
TM16547_Columbia_O4,16547,61264238010478,Columbia,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,7.33902982957481,32.0,pine_plantation_short_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM16547_Columbia_O4,16547,61264238010478,Columbia,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,7.33902982957481,32.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM16547_Columbia_O4,16547,61264238010478,Columbia,private_industrial,Corporate/Other Private,4,pine,161,Loblolly pine,7.33902982957481,32.0,no_management,no_management,,0,,,False,,False,unrefined,
TM43052_Columbia_O6,43052,374860909489998,Columbia,federal,Federal,6,pine,142,Slash pine,7.33902982957481,32.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM43052_Columbia_O6,43052,374860909489998,Columbia,federal,Federal,6,pine,142,Slash pine,7.33902982957481,32.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM43052_Columbia_O6,43052,374860909489998,Columbia,federal,Federal,6,pine,142,Slash pine,7.33902982957481,32.0,no_management,no_management,,0,,,False,,False,,
TM67315_Union_O3,67315,718603558290487,Union,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.33902982957481,16.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67315_Union_O3,67315,718603558290487,Union,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.33902982957481,16.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67315_Union_O3,67315,718603558290487,Union,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,7.33902982957481,16.0,no_management,no_management,,0,,,False,,False,,
TM67541_Union_O7,67541,718604892290487,Union,state,State,7,pine,141,Longleaf pine,7.33902982957481,72.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67541_Union_O7,67541,718604892290487,Union,state,State,7,pine,141,Longleaf pine,7.33902982957481,72.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67541_Union_O7,67541,718604892290487,Union,state,State,7,pine,141,Longleaf pine,7.33902982957481,72.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM67541_Union_O7,67541,718604892290487,Union,state,State,7,pine,141,Longleaf pine,7.33902982957481,72.0,no_management,no_management,,0,,,False,,False,,
TM36736_Columbia_O6,36736,289514938489998,Columbia,federal,Federal,6,hardwood,607,Baldcypress / water tupelo,7.33902982957481,141.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36736_Columbia_O6,36736,289514938489998,Columbia,federal,Federal,6,hardwood,607,Baldcypress / water tupelo,7.33902982957481,141.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36736_Columbia_O6,36736,289514938489998,Columbia,federal,Federal,6,hardwood,607,Baldcypress / water tupelo,7.33902982957481,141.0,no_management,no_management,,0,,,False,,False,,
TM35400_Union_O3,35400,259179414010854,Union,private_family,Family Forest,3,pine,142,Slash pine,7.33902982957481,40.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM35400_Union_O3,35400,259179414010854,Union,private_family,Family Forest,3,pine,142,Slash pine,7.33902982957481,40.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM35400_Union_O3,35400,259179414010854,Union,private_family,Family Forest,3,pine,142,Slash pine,7.33902982957481,40.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM35400_Union_O3,35400,259179414010854,Union,private_family,Family Forest,3,pine,142,Slash pine,7.33902982957481,40.0,no_management,no_management,,0,,,False,,False,,
TM45048_Union_O3,45048,385730126489998,Union,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,7.33902982957481,8.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM45048_Union_O3,45048,385730126489998,Union,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,7.33902982957481,8.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM45048_Union_O3,45048,385730126489998,Union,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,7.33902982957481,8.0,no_management,no_management,,0,,,False,,False,,
TM24504_Union_O4,24504,176860271010854,Union,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,7.33902982957481,90.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM24504_Union_O4,24504,176860271010854,Union,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,7.33902982957481,90.0,no_management,no_management,,0,,,False,,False,unrefined,
TM43202_Suwannee_O4,43202,374861522489998,Suwannee,private_industrial,Corporate/Other Private,4,hardwood,602,Sweetgum / Nuttall oak / willow oak,7.33902982957481,80.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM43202_Suwannee_O4,43202,374861522489998,Suwannee,private_industrial,Corporate/Other Private,4,hardwood,602,Sweetgum / Nuttall oak / willow oak,7.33902982957481,80.0,no_management,no_management,,0,,,False,,False,unrefined,
TM43067_Baker_O4,43067,374860959489998,Baker,private_industrial,Corporate/Other Private,4,other,409,Other pine / hardwood,7.116634986254361,61.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM43067_Baker_O4,43067,374860959489998,Baker,private_industrial,Corporate/Other Private,4,other,409,Other pine / hardwood,7.116634986254361,61.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67537_Baker_O3,67537,718604880290487,Baker,private_family,Family Forest,3,pine,166,Pond pine,7.116634986254361,12.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67537_Baker_O3,67537,718604880290487,Baker,private_family,Family Forest,3,pine,166,Pond pine,7.116634986254361,12.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67537_Baker_O3,67537,718604880290487,Baker,private_family,Family Forest,3,pine,166,Pond pine,7.116634986254361,12.0,pine_plantation_long_rotation,plantation_rotation,2032;2047,2,2032.0,2047.0,True,planted_pine_regen,False,,clearcut_year=2047;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2032
TM67537_Baker_O3,67537,718604880290487,Baker,private_family,Family Forest,3,pine,166,Pond pine,7.116634986254361,12.0,no_management,no_management,,0,,,False,,False,,
TM67534_Baker_O3,67534,718604873290487,Baker,private_family,Family Forest,3,hardwood,514,Southern scrub oak,7.116634986254361,38.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67534_Baker_O3,67534,718604873290487,Baker,private_family,Family Forest,3,hardwood,514,Southern scrub oak,7.116634986254361,38.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67534_Baker_O3,67534,718604873290487,Baker,private_family,Family Forest,3,hardwood,514,Southern scrub oak,7.116634986254361,38.0,no_management,no_management,,0,,,False,,False,,
